,score_of_10,score_<2.0,score_2.0-3.0,score_3.1-4.0,score_4.1-5.0,score_5.1-6.0,score_6.1-7.0,score_7.1-8.0,score_8.1-9.0,score_9.1-10.0
5148,6.6,0,0,0,0,0,1,0,0,0
5149,6.0,0,0,0,0,1,0,0,0,0
5150,5.9,0,0,0,0,1,0,0,0,0
5151,7.0,0,0,0,0,0,1,0,0,0
5152,6.3,0,0,0,0,0,1,0,0,0
5153,6.2,0,0,0,0,0,1,0,0,0
5154,6.3,0,0,0,0,0,1,0,0,0
5155,7.1,0,0,0,0,0,0,1,0,0
5156,6.8,0,0,0,0,0,1,0,0,0
5157,5.4,0,0,0,0,1,0,0,0,0
5158,5.9,0,0,0,0,1,0,0,0,0
5159,8.4,0,0,0,0,0,0,0,1,0
5160,6.6,0,0,0,0,0,1,0,0,0
5161,7.1,0,0,0,0,0,0,1,0,0
5162,5.7,0,0,0,0,1,0,0,0,0
5163,6.4,0,0,0,0,0,1,0,0,0
5164,6.8,0,0,0,0,0,1,0,0,0
5165,6.9,0,0,0,0,0,1,0,0,0
5166,5.8,0,0,0,0,1,0,0,0,0
5167,5.7,0,0,0,0,1,0,0,0,0
5168,7.1,0,0,0,0,0,0,1,0,0
5169,6.7,0,0,0,0,0,1,0,0,0
5170,7.0,0,0,0,0,0,1,0,0,0
5171,6.5,0,0,0,0,0,1,0,0,0
5172,5.4,0,0,0,0,1,0,0,0,0
5173,6.4,0,0,0,0,0,1,0,0,0
5174,7.8,0,0,0,0,0,0,1,0,0
5175,6.5,0,0,0,0,0,1,0,0,0
5176,6.3,0,0,0,0,0,1,0,0,0
5177,6.3,0,0,0,0,0,1,0,0,0
5178,6.1,0,0,0,0,0,1,0,0,0
5179,8.3,0,0,0,0,0,0,0,1,0
5180,5.8,0,0,0,0,1,0,0,0,0
5181,7.6,0,0,0,0,0,0,1,0,0
5182,5.9,0,0,0,0,1,0,0,0,0
5183,6.5,0,0,0,0,0,1,0,0,0
5184,6.1,0,0,0,0,0,1,0,0,0
5185,7.1,0,0,0,0,0,0,1,0,0
5186,7.1,0,0,0,0,0,0,1,0,0
5187,6.1,0,0,0,0,0,1,0,0,0
5188,5.7,0,0,0,0,1,0,0,0,0
5189,7.1,0,0,0,0,0,0,1,0,0
5190,6.3,0,0,0,0,0,1,0,0,0
5191,7.7,0,0,0,0,0,0,1,0,0
5192,7.1,0,0,0,0,0,0,1,0,0
5193,6.4,0,0,0,0,0,1,0,0,0
5194,6.2,0,0,0,0,0,1,0,0,0
5195,7.1,0,0,0,0,0,0,1,0,0
5196,7.5,0,0,0,0,0,0,1,0,0
5197,6.5,0,0,0,0,0,1,0,0,0
5198,7.0,0,0,0,0,0,1,0,0,0
5199,5.9,0,0,0,0,1,0,0,0,0
5200,5.5,0,0,0,0,1,0,0,0,0
5201,5.7,0,0,0,0,1,0,0,0,0
5202,7.0,0,0,0,0,0,1,0,0,0
5203,6.6,0,0,0,0,0,1,0,0,0
5204,5.7,0,0,0,0,1,0,0,0,0
5205,5.8,0,0,0,0,1,0,0,0,0
5206,5.8,0,0,0,0,1,0,0,0,0
5207,5.2,0,0,0,0,1,0,0,0,0
5208,6.4,0,0,0,0,0,1,0,0,0
5209,7.7,0,0,0,0,0,0,1,0,0
5210,6.2,0,0,0,0,0,1,0,0,0
5211,5.9,0,0,0,0,1,0,0,0,0
5212,5.8,0,0,0,0,1,0,0,0,0
5213,6.7,0,0,0,0,0,1,0,0,0
5214,7.4,0,0,0,0,0,0,1,0,0
5215,8.6,0,0,0,0,0,0,0,1,0
5216,6.6,0,0,0,0,0,1,0,0,0
5217,7.5,0,0,0,0,0,0,1,0,0
5218,6.3,0,0,0,0,0,1,0,0,0
5219,8.3,0,0,0,0,0,0,0,1,0
5220,6.0,0,0,0,0,1,0,0,0,0
5221,5.8,0,0,0,0,1,0,0,0,0
5222,7.6,0,0,0,0,0,0,1,0,0
5223,6.4,0,0,0,0,0,1,0,0,0
5224,7.3,0,0,0,0,0,0,1,0,0
5225,6.0,0,0,0,0,1,0,0,0,0
5226,7.4,0,0,0,0,0,0,1,0,0
5227,5.3,0,0,0,0,1,0,0,0,0
5228,7.3,0,0,0,0,0,0,1,0,0
5229,6.2,0,0,0,0,0,1,0,0,0
5230,7.4,0,0,0,0,0,0,1,0,0
5231,7.3,0,0,0,0,0,0,1,0,0
5232,8.3,0,0,0,0,0,0,0,1,0
5233,7.0,0,0,0,0,0,1,0,0,0
5234,7.0,0,0,0,0,0,1,0,0,0
5235,5.0,0,0,0,1,0,0,0,0,0
5236,6.0,0,0,0,0,1,0,0,0,0
5237,6.2,0,0,0,0,0,1,0,0,0
5238,6.2,0,0,0,0,0,1,0,0,0
5239,6.1,0,0,0,0,0,1,0,0,0
5240,7.5,0,0,0,0,0,0,1,0,0
5241,7.3,0,0,0,0,0,0,1,0,0
5242,5.4,0,0,0,0,1,0,0,0,0
5243,7.0,0,0,0,0,0,1,0,0,0
5244,7.4,0,0,0,0,0,0,1,0,0
5245,6.3,0,0,0,0,0,1,0,0,0
5246,6.6,0,0,0,0,0,1,0,0,0
5247,6.5,0,0,0,0,0,1,0,0,0
5248,7.3,0,0,0,0,0,0,1,0,0
5249,7.6,0,0,0,0,0,0,1,0,0
5250,7.4,0,0,0,0,0,0,1,0,0
5251,7.1,0,0,0,0,0,0,1,0,0
5252,4.8,0,0,0,1,0,0,0,0,0
5253,7.4,0,0,0,0,0,0,1,0,0
5254,6.6,0,0,0,0,0,1,0,0,0
5255,5.9,0,0,0,0,1,0,0,0,0
5256,7.1,0,0,0,0,0,0,1,0,0
5257,6.0,0,0,0,0,1,0,0,0,0
5258,6.2,0,0,0,0,0,1,0,0,0
5259,7.1,0,0,0,0,0,0,1,0,0
5260,5.7,0,0,0,0,1,0,0,0,0
5261,6.1,0,0,0,0,0,1,0,0,0
5262,7.9,0,0,0,0,0,0,1,0,0
5263,5.9,0,0,0,0,1,0,0,0,0
5264,5.8,0,0,0,0,1,0,0,0,0
5265,6.6,0,0,0,0,0,1,0,0,0
5266,7.3,0,0,0,0,0,0,1,0,0
5267,6.2,0,0,0,0,0,1,0,0,0
5268,6.2,0,0,0,0,0,1,0,0,0
5269,5.7,0,0,0,0,1,0,0,0,0
5270,6.2,0,0,0,0,0,1,0,0,0
5271,6.3,0,0,0,0,0,1,0,0,0
5272,4.9,0,0,0,1,0,0,0,0,0
5273,6.6,0,0,0,0,0,1,0,0,0
5274,5.8,0,0,0,0,1,0,0,0,0
5275,4.4,0,0,0,1,0,0,0,0,0
5276,5.9,0,0,0,0,1,0,0,0,0
5277,6.3,0,0,0,0,0,1,0,0,0
5278,7.5,0,0,0,0,0,0,1,0,0
5279,6.2,0,0,0,0,0,1,0,0,0
5280,6.7,0,0,0,0,0,1,0,0,0
5281,7.3,0,0,0,0,0,0,1,0,0
5282,6.7,0,0,0,0,0,1,0,0,0
5283,5.8,0,0,0,0,1,0,0,0,0
5284,7.3,0,0,0,0,0,0,1,0,0
5285,6.9,0,0,0,0,0,1,0,0,0
5286,6.5,0,0,0,0,0,1,0,0,0
5287,6.9,0,0,0,0,0,1,0,0,0
5288,7.3,0,0,0,0,0,0,1,0,0
5289,5.7,0,0,0,0,1,0,0,0,0
5290,7.7,0,0,0,0,0,0,1,0,0
5291,6.4,0,0,0,0,0,1,0,0,0
5292,5.8,0,0,0,0,1,0,0,0,0
5293,7.4,0,0,0,0,0,0,1,0,0
5294,7.9,0,0,0,0,0,0,1,0,0
5295,7.4,0,0,0,0,0,0,1,0,0
5296,7.0,0,0,0,0,0,1,0,0,0
5297,6.3,0,0,0,0,0,1,0,0,0
5298,6.1,0,0,0,0,0,1,0,0,0
5299,7.0,0,0,0,0,0,1,0,0,0
5300,7.6,0,0,0,0,0,0,1,0,0
5301,6.6,0,0,0,0,0,1,0,0,0
5302,5.6,0,0,0,0,1,0,0,0,0
5303,7.1,0,0,0,0,0,0,1,0,0
5304,6.5,0,0,0,0,0,1,0,0,0
5305,7.2,0,0,0,0,0,0,1,0,0
5306,6.4,0,0,0,0,0,1,0,0,0
5307,4.8,0,0,0,1,0,0,0,0,0
5308,5.8,0,0,0,0,1,0,0,0,0
5309,7.2,0,0,0,0,0,0,1,0,0
5310,7.2,0,0,0,0,0,0,1,0,0
5311,7.0,0,0,0,0,0,1,0,0,0
5312,7.1,0,0,0,0,0,0,1,0,0
5313,7.4,0,0,0,0,0,0,1,0,0
5314,6.2,0,0,0,0,0,1,0,0,0
5315,7.1,0,0,0,0,0,0,1,0,0
5316,6.0,0,0,0,0,1,0,0,0,0
5317,6.3,0,0,0,0,0,1,0,0,0
5318,7.6,0,0,0,0,0,0,1,0,0
5319,6.3,0,0,0,0,0,1,0,0,0
5320,6.2,0,0,0,0,0,1,0,0,0
5321,4.7,0,0,0,1,0,0,0,0,0
5322,6.8,0,0,0,0,0,1,0,0,0
5323,7.3,0,0,0,0,0,0,1,0,0
5324,7.1,0,0,0,0,0,0,1,0,0
5325,6.2,0,0,0,0,0,1,0,0,0
5326,6.0,0,0,0,0,1,0,0,0,0
5327,7.0,0,0,0,0,0,1,0,0,0
5328,5.2,0,0,0,0,1,0,0,0,0
5329,7.7,0,0,0,0,0,0,1,0,0
5330,4.5,0,0,0,1,0,0,0,0,0
5331,6.6,0,0,0,0,0,1,0,0,0
5332,5.7,0,0,0,0,1,0,0,0,0
5333,7.6,0,0,0,0,0,0,1,0,0
5334,5.6,0,0,0,0,1,0,0,0,0
5335,6.1,0,0,0,0,0,1,0,0,0
5336,7.0,0,0,0,0,0,1,0,0,0
5337,7.5,0,0,0,0,0,0,1,0,0
5338,5.7,0,0,0,0,1,0,0,0,0
5339,7.3,0,0,0,0,0,0,1,0,0
5340,6.1,0,0,0,0,0,1,0,0,0
5341,7.0,0,0,0,0,0,1,0,0,0
5342,6.8,0,0,0,0,0,1,0,0,0
5343,7.5,0,0,0,0,0,0,1,0,0
5344,6.6,0,0,0,0,0,1,0,0,0
5345,5.8,0,0,0,0,1,0,0,0,0
5346,7.0,0,0,0,0,0,1,0,0,0
5347,7.3,0,0,0,0,0,0,1,0,0
5348,7.1,0,0,0,0,0,0,1,0,0
5349,5.6,0,0,0,0,1,0,0,0,0
5350,6.2,0,0,0,0,0,1,0,0,0
5351,6.1,0,0,0,0,0,1,0,0,0
5352,5.8,0,0,0,0,1,0,0,0,0
5353,7.5,0,0,0,0,0,0,1,0,0
5354,7.2,0,0,0,0,0,0,1,0,0
5355,5.6,0,0,0,0,1,0,0,0,0
5356,7.0,0,0,0,0,0,1,0,0,0
5357,7.0,0,0,0,0,0,1,0,0,0
5358,7.8,0,0,0,0,0,0,1,0,0
5359,6.5,0,0,0,0,0,1,0,0,0
5360,7.7,0,0,0,0,0,0,1,0,0
5361,6.2,0,0,0,0,0,1,0,0,0
5362,5.4,0,0,0,0,1,0,0,0,0
5363,7.3,0,0,0,0,0,0,1,0,0
5364,6.1,0,0,0,0,0,1,0,0,0
5365,6.8,0,0,0,0,0,1,0,0,0
5366,5.5,0,0,0,0,1,0,0,0,0
5367,6.3,0,0,0,0,0,1,0,0,0
5368,5.7,0,0,0,0,1,0,0,0,0
5369,6.1,0,0,0,0,0,1,0,0,0
5370,6.4,0,0,0,0,0,1,0,0,0
5371,7.8,0,0,0,0,0,0,1,0,0
5372,8.3,0,0,0,0,0,0,0,1,0
5373,6.9,0,0,0,0,0,1,0,0,0
5374,6.8,0,0,0,0,0,1,0,0,0
5375,6.1,0,0,0,0,0,1,0,0,0
5376,6.2,0,0,0,0,0,1,0,0,0
5377,5.9,0,0,0,0,1,0,0,0,0
5378,4.9,0,0,0,1,0,0,0,0,0
5379,7.6,0,0,0,0,0,0,1,0,0
5380,6.6,0,0,0,0,0,1,0,0,0
5381,6.5,0,0,0,0,0,1,0,0,0
5382,7.1,0,0,0,0,0,0,1,0,0
5383,6.8,0,0,0,0,0,1,0,0,0
5384,7.6,0,0,0,0,0,0,1,0,0
5385,7.2,0,0,0,0,0,0,1,0,0
5386,6.8,0,0,0,0,0,1,0,0,0
5387,6.0,0,0,0,0,1,0,0,0,0
5388,6.1,0,0,0,0,0,1,0,0,0
5389,7.4,0,0,0,0,0,0,1,0,0
5390,5.2,0,0,0,0,1,0,0,0,0
5391,5.4,0,0,0,0,1,0,0,0,0
5392,6.3,0,0,0,0,0,1,0,0,0
5393,7.4,0,0,0,0,0,0,1,0,0
5394,7.1,0,0,0,0,0,0,1,0,0
5395,7.7,0,0,0,0,0,0,1,0,0
5396,7.6,0,0,0,0,0,0,1,0,0
5397,6.0,0,0,0,0,1,0,0,0,0
5398,6.4,0,0,0,0,0,1,0,0,0
5399,5.8,0,0,0,0,1,0,0,0,0
5400,6.8,0,0,0,0,0,1,0,0,0
5401,6.6,0,0,0,0,0,1,0,0,0
5402,5.2,0,0,0,0,1,0,0,0,0
5403,7.5,0,0,0,0,0,0,1,0,0
5404,5.0,0,0,0,1,0,0,0,0,0
5405,7.0,0,0,0,0,0,1,0,0,0
5406,7.2,0,0,0,0,0,0,1,0,0
5407,5.3,0,0,0,0,1,0,0,0,0
5408,5.7,0,0,0,0,1,0,0,0,0
5409,6.7,0,0,0,0,0,1,0,0,0
5410,8.6,0,0,0,0,0,0,0,1,0
5411,5.6,0,0,0,0,1,0,0,0,0
5412,7.5,0,0,0,0,0,0,1,0,0
5413,5.3,0,0,0,0,1,0,0,0,0
5414,5.6,0,0,0,0,1,0,0,0,0
5415,7.5,0,0,0,0,0,0,1,0,0
5416,4.6,0,0,0,1,0,0,0,0,0
5417,7.2,0,0,0,0,0,0,1,0,0
5418,6.4,0,0,0,0,0,1,0,0,0
5419,7.3,0,0,0,0,0,0,1,0,0
5420,5.8,0,0,0,0,1,0,0,0,0
5421,7.2,0,0,0,0,0,0,1,0,0
5422,6.1,0,0,0,0,0,1,0,0,0
5423,5.7,0,0,0,0,1,0,0,0,0
5424,6.8,0,0,0,0,0,1,0,0,0
5425,7.1,0,0,0,0,0,0,1,0,0
5426,6.1,0,0,0,0,0,1,0,0,0
5427,7.3,0,0,0,0,0,0,1,0,0
5428,6.9,0,0,0,0,0,1,0,0,0
5429,6.7,0,0,0,0,0,1,0,0,0
5430,4.9,0,0,0,1,0,0,0,0,0
5431,6.1,0,0,0,0,0,1,0,0,0
5432,6.7,0,0,0,0,0,1,0,0,0
5433,6.8,0,0,0,0,0,1,0,0,0
5434,6.5,0,0,0,0,0,1,0,0,0
5435,5.8,0,0,0,0,1,0,0,0,0
5436,6.0,0,0,0,0,1,0,0,0,0
5437,6.9,0,0,0,0,0,1,0,0,0
5438,6.1,0,0,0,0,0,1,0,0,0
5439,5.6,0,0,0,0,1,0,0,0,0
5440,7.1,0,0,0,0,0,0,1,0,0
5441,6.3,0,0,0,0,0,1,0,0,0
5442,7.0,0,0,0,0,0,1,0,0,0
5443,6.2,0,0,0,0,0,1,0,0,0
5444,6.4,0,0,0,0,0,1,0,0,0
5445,6.3,0,0,0,0,0,1,0,0,0
5446,8.0,0,0,0,0,0,0,1,0,0
5447,6.9,0,0,0,0,0,1,0,0,0
5448,6.7,0,0,0,0,0,1,0,0,0
5449,5.8,0,0,0,0,1,0,0,0,0
5450,5.6,0,0,0,0,1,0,0,0,0
5451,6.7,0,0,0,0,0,1,0,0,0
5452,7.2,0,0,0,0,0,0,1,0,0
5453,7.2,0,0,0,0,0,0,1,0,0
5454,6.4,0,0,0,0,0,1,0,0,0
5455,6.6,0,0,0,0,0,1,0,0,0
5456,6.2,0,0,0,0,0,1,0,0,0
5457,6.5,0,0,0,0,0,1,0,0,0
5458,7.0,0,0,0,0,0,1,0,0,0
5459,5.6,0,0,0,0,1,0,0,0,0
5460,8.2,0,0,0,0,0,0,0,1,0
5461,5.0,0,0,0,1,0,0,0,0,0
5462,5.8,0,0,0,0,1,0,0,0,0
5463,5.5,0,0,0,0,1,0,0,0,0
5464,7.3,0,0,0,0,0,0,1,0,0
5465,5.4,0,0,0,0,1,0,0,0,0
5466,4.3,0,0,0,1,0,0,0,0,0
5467,7.6,0,0,0,0,0,0,1,0,0
5468,5.8,0,0,0,0,1,0,0,0,0
5469,6.8,0,0,0,0,0,1,0,0,0
5470,6.3,0,0,0,0,0,1,0,0,0
5471,6.9,0,0,0,0,0,1,0,0,0
5472,6.6,0,0,0,0,0,1,0,0,0
5473,7.3,0,0,0,0,0,0,1,0,0
5474,7.4,0,0,0,0,0,0,1,0,0
5475,7.5,0,0,0,0,0,0,1,0,0
5476,7.3,0,0,0,0,0,0,1,0,0
5477,6.5,0,0,0,0,0,1,0,0,0
5478,6.9,0,0,0,0,0,1,0,0,0
5479,7.0,0,0,0,0,0,1,0,0,0
5480,6.4,0,0,0,0,0,1,0,0,0
5481,6.9,0,0,0,0,0,1,0,0,0
5482,6.9,0,0,0,0,0,1,0,0,0
5483,7.4,0,0,0,0,0,0,1,0,0
5484,7.8,0,0,0,0,0,0,1,0,0
5485,5.3,0,0,0,0,1,0,0,0,0
5486,6.2,0,0,0,0,0,1,0,0,0
5487,5.7,0,0,0,0,1,0,0,0,0
5488,6.3,0,0,0,0,0,1,0,0,0
5489,5.9,0,0,0,0,1,0,0,0,0
5490,6.2,0,0,0,0,0,1,0,0,0
5491,6.5,0,0,0,0,0,1,0,0,0
5492,5.2,0,0,0,0,1,0,0,0,0
5493,5.6,0,0,0,0,1,0,0,0,0
5494,6.7,0,0,0,0,0,1,0,0,0
5495,6.9,0,0,0,0,0,1,0,0,0
5496,8.3,0,0,0,0,0,0,0,1,0
5497,6.0,0,0,0,0,1,0,0,0,0
5498,5.3,0,0,0,0,1,0,0,0,0
5499,7.2,0,0,0,0,0,0,1,0,0
5500,7.2,0,0,0,0,0,0,1,0,0
5501,6.4,0,0,0,0,0,1,0,0,0
5502,6.9,0,0,0,0,0,1,0,0,0
5503,5.8,0,0,0,0,1,0,0,0,0
5504,6.9,0,0,0,0,0,1,0,0,0
5505,4.4,0,0,0,1,0,0,0,0,0
5506,4.8,0,0,0,1,0,0,0,0,0
5507,6.5,0,0,0,0,0,1,0,0,0
5508,6.4,0,0,0,0,0,1,0,0,0
5509,6.4,0,0,0,0,0,1,0,0,0
5510,5.3,0,0,0,0,1,0,0,0,0
5511,6.2,0,0,0,0,0,1,0,0,0
5512,6.6,0,0,0,0,0,1,0,0,0
5513,6.8,0,0,0,0,0,1,0,0,0
5514,5.0,0,0,0,1,0,0,0,0,0
5515,6.5,0,0,0,0,0,1,0,0,0
5516,8.4,0,0,0,0,0,0,0,1,0
5517,5.8,0,0,0,0,1,0,0,0,0
5518,4.9,0,0,0,1,0,0,0,0,0
5519,6.4,0,0,0,0,0,1,0,0,0
5520,7.0,0,0,0,0,0,1,0,0,0
5521,6.2,0,0,0,0,0,1,0,0,0
5522,3.9,0,0,1,0,0,0,0,0,0
5523,6.9,0,0,0,0,0,1,0,0,0
5524,5.1,0,0,0,0,1,0,0,0,0
5525,6.9,0,0,0,0,0,1,0,0,0
5526,5.6,0,0,0,0,1,0,0,0,0
5527,5.5,0,0,0,0,1,0,0,0,0
5528,6.8,0,0,0,0,0,1,0,0,0
5529,5.8,0,0,0,0,1,0,0,0,0
5530,5.6,0,0,0,0,1,0,0,0,0
5531,7.5,0,0,0,0,0,0,1,0,0
5532,7.4,0,0,0,0,0,0,1,0,0
5533,6.8,0,0,0,0,0,1,0,0,0
5534,4.9,0,0,0,1,0,0,0,0,0
5535,6.0,0,0,0,0,1,0,0,0,0
5536,6.5,0,0,0,0,0,1,0,0,0
5537,5.6,0,0,0,0,1,0,0,0,0
5538,6.6,0,0,0,0,0,1,0,0,0
5539,6.1,0,0,0,0,0,1,0,0,0
5540,5.7,0,0,0,0,1,0,0,0,0
5541,7.4,0,0,0,0,0,0,1,0,0
5542,7.5,0,0,0,0,0,0,1,0,0
5543,6.7,0,0,0,0,0,1,0,0,0
5544,6.7,0,0,0,0,0,1,0,0,0
5545,6.2,0,0,0,0,0,1,0,0,0
5546,6.7,0,0,0,0,0,1,0,0,0
5547,4.9,0,0,0,1,0,0,0,0,0
5548,6.0,0,0,0,0,1,0,0,0,0
5549,5.7,0,0,0,0,1,0,0,0,0
5550,5.2,0,0,0,0,1,0,0,0,0
5551,6.4,0,0,0,0,0,1,0,0,0
5552,6.5,0,0,0,0,0,1,0,0,0
5553,5.8,0,0,0,0,1,0,0,0,0
5554,5.5,0,0,0,0,1,0,0,0,0
5555,5.9,0,0,0,0,1,0,0,0,0
5556,8.2,0,0,0,0,0,0,0,1,0
5557,6.5,0,0,0,0,0,1,0,0,0
5558,6.7,0,0,0,0,0,1,0,0,0
5559,6.0,0,0,0,0,1,0,0,0,0
5560,6.3,0,0,0,0,0,1,0,0,0
5561,5.9,0,0,0,0,1,0,0,0,0
5562,7.4,0,0,0,0,0,0,1,0,0
5563,4.8,0,0,0,1,0,0,0,0,0
5564,6.7,0,0,0,0,0,1,0,0,0
5565,5.6,0,0,0,0,1,0,0,0,0
5566,5.3,0,0,0,0,1,0,0,0,0
5567,7.4,0,0,0,0,0,0,1,0,0
5568,6.6,0,0,0,0,0,1,0,0,0
5569,5.5,0,0,0,0,1,0,0,0,0
5570,7.3,0,0,0,0,0,0,1,0,0
5571,5.5,0,0,0,0,1,0,0,0,0
5572,5.7,0,0,0,0,1,0,0,0,0
5573,5.5,0,0,0,0,1,0,0,0,0
5574,5.7,0,0,0,0,1,0,0,0,0
5575,6.2,0,0,0,0,0,1,0,0,0
5576,6.6,0,0,0,0,0,1,0,0,0
5577,5.4,0,0,0,0,1,0,0,0,0
5578,6.6,0,0,0,0,0,1,0,0,0
5579,7.1,0,0,0,0,0,0,1,0,0
5580,6.9,0,0,0,0,0,1,0,0,0
5581,5.7,0,0,0,0,1,0,0,0,0
5582,5.6,0,0,0,0,1,0,0,0,0
5583,4.5,0,0,0,1,0,0,0,0,0
5584,6.7,0,0,0,0,0,1,0,0,0
5585,6.6,0,0,0,0,0,1,0,0,0
5586,6.1,0,0,0,0,0,1,0,0,0
5587,7.0,0,0,0,0,0,1,0,0,0
5588,6.6,0,0,0,0,0,1,0,0,0
5589,5.9,0,0,0,0,1,0,0,0,0
5590,7.2,0,0,0,0,0,0,1,0,0
5591,6.5,0,0,0,0,0,1,0,0,0
5592,8.1,0,0,0,0,0,0,0,1,0
5593,7.6,0,0,0,0,0,0,1,0,0
5594,7.1,0,0,0,0,0,0,1,0,0
5595,7.6,0,0,0,0,0,0,1,0,0
5596,6.6,0,0,0,0,0,1,0,0,0
5597,5.8,0,0,0,0,1,0,0,0,0
5598,6.6,0,0,0,0,0,1,0,0,0
5599,6.7,0,0,0,0,0,1,0,0,0
5600,5.8,0,0,0,0,1,0,0,0,0
5601,6.4,0,0,0,0,0,1,0,0,0
5602,5.4,0,0,0,0,1,0,0,0,0
5603,7.1,0,0,0,0,0,0,1,0,0
5604,5.5,0,0,0,0,1,0,0,0,0
5605,6.7,0,0,0,0,0,1,0,0,0
5606,6.8,0,0,0,0,0,1,0,0,0
5607,7.1,0,0,0,0,0,0,1,0,0
5608,6.1,0,0,0,0,0,1,0,0,0
5609,6.1,0,0,0,0,0,1,0,0,0
5610,7.3,0,0,0,0,0,0,1,0,0
5611,6.4,0,0,0,0,0,1,0,0,0
5612,5.4,0,0,0,0,1,0,0,0,0
5613,6.4,0,0,0,0,0,1,0,0,0
5614,5.3,0,0,0,0,1,0,0,0,0
5615,5.0,0,0,0,1,0,0,0,0,0
5616,7.4,0,0,0,0,0,0,1,0,0
5617,7.2,0,0,0,0,0,0,1,0,0
5618,6.1,0,0,0,0,0,1,0,0,0
5619,5.1,0,0,0,0,1,0,0,0,0
5620,4.7,0,0,0,1,0,0,0,0,0
5621,7.1,0,0,0,0,0,0,1,0,0
5622,5.8,0,0,0,0,1,0,0,0,0
5623,5.4,0,0,0,0,1,0,0,0,0
5624,5.8,0,0,0,0,1,0,0,0,0
5625,6.1,0,0,0,0,0,1,0,0,0
5626,8.2,0,0,0,0,0,0,0,1,0
5627,5.7,0,0,0,0,1,0,0,0,0
5628,5.4,0,0,0,0,1,0,0,0,0
5629,5.1,0,0,0,0,1,0,0,0,0
5630,5.9,0,0,0,0,1,0,0,0,0
5631,6.8,0,0,0,0,0,1,0,0,0
5632,4.5,0,0,0,1,0,0,0,0,0
5633,7.2,0,0,0,0,0,0,1,0,0
5634,6.4,0,0,0,0,0,1,0,0,0
5635,7.4,0,0,0,0,0,0,1,0,0
5636,7.9,0,0,0,0,0,0,1,0,0
5637,5.5,0,0,0,0,1,0,0,0,0
5638,7.1,0,0,0,0,0,0,1,0,0
5639,5.7,0,0,0,0,1,0,0,0,0
5640,5.1,0,0,0,0,1,0,0,0,0
5641,4.9,0,0,0,1,0,0,0,0,0
5642,7.7,0,0,0,0,0,0,1,0,0
5643,5.3,0,0,0,0,1,0,0,0,0
5644,7.4,0,0,0,0,0,0,1,0,0
5645,7.1,0,0,0,0,0,0,1,0,0
5646,6.9,0,0,0,0,0,1,0,0,0
5647,4.6,0,0,0,1,0,0,0,0,0
5648,6.5,0,0,0,0,0,1,0,0,0
5649,5.4,0,0,0,0,1,0,0,0,0
5650,7.4,0,0,0,0,0,0,1,0,0
5651,7.4,0,0,0,0,0,0,1,0,0
5652,5.1,0,0,0,0,1,0,0,0,0
5653,7.9,0,0,0,0,0,0,1,0,0
5654,5.8,0,0,0,0,1,0,0,0,0
5655,5.8,0,0,0,0,1,0,0,0,0
5656,5.8,0,0,0,0,1,0,0,0,0
5657,6.2,0,0,0,0,0,1,0,0,0
5658,6.3,0,0,0,0,0,1,0,0,0
5659,7.6,0,0,0,0,0,0,1,0,0
5660,3.3,0,0,1,0,0,0,0,0,0
5661,6.8,0,0,0,0,0,1,0,0,0
5662,6.8,0,0,0,0,0,1,0,0,0
5663,5.9,0,0,0,0,1,0,0,0,0
5664,7.5,0,0,0,0,0,0,1,0,0
5665,7.4,0,0,0,0,0,0,1,0,0
5666,6.9,0,0,0,0,0,1,0,0,0
5667,6.4,0,0,0,0,0,1,0,0,0
5668,6.7,0,0,0,0,0,1,0,0,0
5669,6.7,0,0,0,0,0,1,0,0,0
5670,5.1,0,0,0,0,1,0,0,0,0
5671,7.3,0,0,0,0,0,0,1,0,0
5672,5.9,0,0,0,0,1,0,0,0,0
5673,7.1,0,0,0,0,0,0,1,0,0
5674,5.4,0,0,0,0,1,0,0,0,0
5675,6.4,0,0,0,0,0,1,0,0,0
5676,6.7,0,0,0,0,0,1,0,0,0
5677,6.7,0,0,0,0,0,1,0,0,0
5678,6.2,0,0,0,0,0,1,0,0,0
5679,6.9,0,0,0,0,0,1,0,0,0
5680,6.5,0,0,0,0,0,1,0,0,0
5681,6.3,0,0,0,0,0,1,0,0,0
5682,7.1,0,0,0,0,0,0,1,0,0
5683,6.8,0,0,0,0,0,1,0,0,0
5684,6.1,0,0,0,0,0,1,0,0,0
5685,7.2,0,0,0,0,0,0,1,0,0
5686,7.1,0,0,0,0,0,0,1,0,0
5687,7.0,0,0,0,0,0,1,0,0,0
5688,5.8,0,0,0,0,1,0,0,0,0
5689,5.9,0,0,0,0,1,0,0,0,0
5690,5.5,0,0,0,0,1,0,0,0,0
5691,4.1,0,0,0,1,0,0,0,0,0
5692,4.3,0,0,0,1,0,0,0,0,0
5693,6.7,0,0,0,0,0,1,0,0,0
5694,8.2,0,0,0,0,0,0,0,1,0
5695,7.4,0,0,0,0,0,0,1,0,0
5696,6.7,0,0,0,0,0,1,0,0,0
5697,7.6,0,0,0,0,0,0,1,0,0
5698,6.1,0,0,0,0,0,1,0,0,0
5699,5.8,0,0,0,0,1,0,0,0,0
5700,7.4,0,0,0,0,0,0,1,0,0
5701,5.1,0,0,0,0,1,0,0,0,0
5702,7.6,0,0,0,0,0,0,1,0,0
5703,6.8,0,0,0,0,0,1,0,0,0
